TimeStamp,Total,Entering,Leaving,Date,Hour,NOx,medium_temp,medium_humidity,medium_windspeed,medium_winddirection,medium_pressure,total_rainfall,medium_radiation,medium_uv_a,medium_uv_b,medium_no,medium_no2,medium_o3,medium_pm10,medium_pm2.5
2016-07-01 01:00:00,637.0,390.0,247.0,2016-07-01,01,39.0,18.8,81.7,1.5,213.6,981.0,0.0,0.0,0.95,0.03,4.0,16.0,,14.0,10.0
2016-07-01 02:00:00,372.0,229.0,143.0,2016-07-01,02,38.0,18.9,81.9,1.4,218.3,981.0,0.0,0.0,0.95,0.03,2.0,11.0,,14.0,10.0
2016-07-01 03:00:00,283.0,176.0,107.0,2016-07-01,03,39.0,18.7,82.1,1.0,210.2,981.0,0.0,0.0,0.95,0.03,2.0,11.0,,12.0,10.0
2016-07-01 04:00:00,273.0,147.0,126.0,2016-07-01,04,33.0,18.9,79.0,1.9,233.8,981.0,0.0,0.0,0.95,0.03,1.0,6.0,,8.0,10.0
2016-07-01 05:00:00,343.0,170.0,173.0,2016-07-01,05,36.0,18.9,79.6,1.6,228.5,981.0,0.0,0.0,0.95,0.03,1.0,9.0,,10.0,10.0
2016-07-01 06:00:00,1293.0,573.0,720.0,2016-07-01,06,68.0,18.5,80.8,1.1,226.4,981.0,0.0,10.1,1.56,0.03,3.0,12.0,,7.0,10.0
2016-07-01 07:00:00,2884.0,1159.0,1725.0,2016-07-01,07,95.0,18.7,77.0,1.7,235.4,981.0,0.0,44.6,2.35,0.04,5.0,13.0,,12.0,10.0
2016-07-01 08:00:00,3714.0,1619.0,2095.0,2016-07-01,08,104.0,19.7,71.5,1.0,315.3,981.6,0.0,163.7,6.11,0.09,9.0,13.0,,11.0,10.0
2016-07-01 09:00:00,3786.0,1582.0,2204.0,2016-07-01,09,115.0,20.4,66.5,2.0,224.9,982.0,0.0,258.1,9.55,0.18,10.0,11.0,,13.0,10.0
2016-07-01 10:00:00,3429.0,1381.0,2048.0,2016-07-01,10,107.0,22.4,56.7,1.4,221.3,982.0,0.0,450.5,16.81,0.4,7.0,6.0,,11.0,10.0
2016-07-01 11:00:00,3469.0,1511.0,1958.0,2016-07-01,11,72.9047619047619,23.5,48.8,2.0,225.8,981.0,0.0,409.7,15.87,0.45,5.0,4.0,,17.0,10.0
2016-07-01 12:00:00,3502.0,1670.0,1832.0,2016-07-01,12,101.0,23.3,48.4,2.7,251.7,981.0,0.0,336.9,14.65,0.46,3.0,4.0,,12.0,10.0
2016-07-01 13:00:00,3588.0,1873.0,1715.0,2016-07-01,13,72.9047619047619,24.6,43.5,3.1,248.6,981.0,0.0,621.3,23.89,0.78,3.0,3.0,,10.0,10.0
2016-07-01 14:00:00,3887.0,2018.0,1869.0,2016-07-01,14,72.9047619047619,25.0,39.4,3.4,255.7,981.0,0.0,676.6,26.29,0.87,2.0,2.0,,7.0,10.0
2016-07-01 15:00:00,4178.0,2112.0,2066.0,2016-07-01,15,112.0,26.0,37.6,2.9,255.2,980.0,0.0,552.1,22.58,0.74,3.0,4.0,,9.0,10.0
2016-07-01 16:00:00,4490.0,2455.0,2035.0,2016-07-01,16,115.0,27.5,32.5,3.9,243.6,979.7,0.0,747.3,27.54,0.81,2.0,4.0,,8.0,10.0
2016-07-01 17:00:00,4604.0,2573.0,2031.0,2016-07-01,17,124.0,27.8,32.0,2.8,252.1,979.0,0.0,590.7,21.08,0.55,3.0,6.0,,5.0,10.0
2016-07-01 18:00:00,4621.0,2561.0,2060.0,2016-07-01,18,93.0,27.6,31.3,3.0,247.3,979.0,0.0,511.0,16.88,0.35,1.0,3.0,,5.0,10.0
2016-07-01 19:00:00,4288.0,2406.0,1882.0,2016-07-01,19,84.0,27.9,32.0,2.4,258.7,978.0,0.0,359.8,10.73,0.17,1.0,4.0,,9.0,10.0
2016-07-01 20:00:00,3119.0,1781.0,1338.0,2016-07-01,20,70.0,27.0,32.5,3.1,272.4,978.0,0.0,129.2,5.08,0.07,1.0,3.0,,11.0,10.0
2016-07-01 21:00:00,2222.0,1318.0,904.0,2016-07-01,21,42.0,25.4,41.6,2.0,317.3,979.0,0.0,37.8,1.75,0.03,0.0,6.0,,12.0,10.0
2016-07-01 22:00:00,1559.0,921.0,638.0,2016-07-01,22,25.0,24.4,46.1,0.3,99.7,979.0,0.0,0.4,0.9,0.03,1.0,12.0,,16.0,10.0
2016-07-01 23:00:00,1552.0,926.0,626.0,2016-07-01,23,33.0,21.9,61.7,1.9,217.2,979.0,0.0,0.0,0.87,0.03,3.0,26.0,,13.0,10.0
2016-07-02 00:00:00,1207.0,642.0,565.0,2016-07-02,00,110.0,20.6,69.3,2.1,216.9,979.0,0.0,0.0,0.91,0.03,5.0,26.0,,15.0,
2016-08-01 01:00:00,656.0,408.0,248.0,2016-08-01,01,38.0,18.5,57.0,1.9,297.5,982.0,0.0,0.0,0.97,0.03,0.0,0.0,,9.0,6.0
2016-08-01 02:00:00,445.0,278.0,167.0,2016-08-01,02,41.0,17.6,62.1,1.3,269.5,982.0,0.0,0.0,0.99,0.03,0.0,4.0,,6.0,3.0
2016-08-01 03:00:00,319.0,199.0,120.0,2016-08-01,03,40.0,17.1,66.3,1.1,278.2,983.0,0.0,0.0,1.03,0.03,0.0,6.0,,7.0,5.0
2016-08-01 04:00:00,318.0,185.0,133.0,2016-08-01,04,63.0,17.0,64.0,1.1,292.2,983.0,0.0,0.0,1.03,0.03,0.0,0.0,,5.0,2.0
2016-08-01 05:00:00,334.0,176.0,158.0,2016-08-01,05,101.73913043478261,15.3,74.0,1.4,220.8,982.8,0.0,0.0,1.07,0.03,1.0,8.0,,3.0,0.0
2016-08-01 06:00:00,1260.0,588.0,672.0,2016-08-01,06,81.0,14.4,79.3,1.9,219.7,983.0,0.0,0.9,1.17,0.03,4.0,15.0,,4.0,1.0
2016-08-01 07:00:00,2690.0,1072.0,1618.0,2016-08-01,07,117.0,14.2,81.8,2.0,214.4,983.7,0.0,38.6,2.44,0.03,11.0,18.0,,6.0,1.0
2016-08-01 08:00:00,3429.0,1479.0,1950.0,2016-08-01,08,141.0,16.3,72.1,1.2,209.3,984.0,0.0,141.2,5.66,0.07,22.0,24.0,,10.0,4.0
2016-08-01 09:00:00,3699.0,1559.0,2140.0,2016-08-01,09,160.0,18.6,60.3,1.2,27.3,984.0,0.0,291.6,10.01,0.16,34.0,31.0,,17.0,9.0
2016-08-01 10:00:00,3338.0,1361.0,1977.0,2016-08-01,10,174.0,20.1,50.0,1.2,55.9,984.0,0.0,552.9,17.12,0.34,14.0,22.0,,22.0,11.0
2016-08-01 11:00:00,3611.0,1574.0,2037.0,2016-08-01,11,162.0,20.7,46.2,0.7,289.4,984.0,0.0,468.2,17.24,0.43,4.0,10.0,,15.0,8.0
2016-08-01 12:00:00,3765.0,1810.0,1955.0,2016-08-01,12,126.0,22.1,39.6,0.5,261.7,984.0,0.0,748.6,27.2,0.74,7.0,12.0,,15.0,11.0
2016-08-01 13:00:00,3971.0,2084.0,1887.0,2016-08-01,13,110.0,22.9,36.3,1.0,310.9,984.0,0.0,763.0,28.48,0.83,4.0,9.0,,19.0,14.0
2016-08-01 14:00:00,4175.0,2216.0,1959.0,2016-08-01,14,109.0,22.9,34.0,2.1,339.1,984.0,0.0,745.6,28.01,0.83,2.0,6.0,,9.0,5.0
2016-08-01 15:00:00,4507.0,2308.0,2199.0,2016-08-01,15,107.0,23.3,31.9,2.0,316.9,984.0,0.0,485.2,19.54,0.58,2.0,6.0,,15.0,11.0
2016-08-01 16:00:00,4767.0,2496.0,2271.0,2016-08-01,16,119.0,23.1,31.3,2.5,296.6,983.2,0.0,536.9,19.6,0.51,2.0,6.0,,20.0,13.0
2016-08-01 17:00:00,4772.0,2547.0,2225.0,2016-08-01,17,125.0,24.3,31.1,1.2,8.2,983.0,0.0,573.6,19.45,0.44,4.0,15.0,,11.0,6.0
2016-08-01 18:00:00,4613.0,2403.0,2210.0,2016-08-01,18,121.0,24.6,29.3,1.0,298.6,983.0,0.0,464.2,14.89,0.27,1.0,5.0,,13.0,7.0
2016-08-01 19:00:00,4250.0,2274.0,1976.0,2016-08-01,19,105.0,23.9,28.9,1.3,315.1,982.2,0.0,201.6,7.77,0.12,1.0,8.0,,1.0,6.886363636363637
2016-08-01 20:00:00,3463.0,1870.0,1593.0,2016-08-01,20,98.0,23.9,28.5,1.5,330.4,982.4,0.0,109.4,3.82,0.05,0.0,8.0,,12.0,7.0
2016-08-01 21:00:00,2662.0,1535.0,1127.0,2016-08-01,21,89.0,22.6,30.9,1.3,321.4,983.0,0.0,8.1,1.46,0.03,1.0,10.0,,10.0,5.0
2016-08-01 22:00:00,1962.0,1059.0,903.0,2016-08-01,22,74.0,19.4,42.5,2.0,218.1,983.0,0.0,0.0,0.97,0.03,2.0,30.0,,19.0,14.0
2016-08-01 23:00:00,2011.0,1152.0,859.0,2016-08-01,23,92.0,18.0,52.0,2.5,215.0,983.0,0.0,0.0,1.01,0.03,2.0,26.0,,10.0,5.0
2016-08-02 00:00:00,1869.0,991.0,878.0,2016-08-02,00,31.0,16.8,58.7,2.7,209.6,983.0,0.0,0.0,1.03,0.03,1.0,17.0,,12.0,7.0
2016-09-01 01:00:00,1254.0,730.0,524.0,2016-09-01,01,83.0,20.2,70.9,2.2,214.0,985.0,0.0,0.0,1.07,0.028999999999999998,0.0,17.0,39.0,,
2016-09-01 02:00:00,908.0,545.0,363.0,2016-09-01,02,80.0,20.2,72.1,2.0,214.0,985.0,0.0,0.0,1.07,0.028999999999999998,0.0,18.0,37.0,,
2016-09-01 03:00:00,721.0,438.0,283.0,2016-09-01,03,75.0,19.9,73.6,1.7,205.4,985.0,0.0,0.0,1.07,0.028999999999999998,0.0,17.0,37.0,,
2016-09-01 04:00:00,639.0,408.0,231.0,2016-09-01,04,76.0,18.8,79.3,2.1,208.2,985.0,0.0,0.0,1.11,0.028999999999999998,1.0,14.0,33.0,,
2016-09-01 05:00:00,530.0,327.0,203.0,2016-09-01,05,67.0,18.3,82.3,1.9,207.6,985.0,0.0,0.0,1.11,0.028999999999999998,1.0,11.0,30.0,,
2016-09-01 06:00:00,751.0,375.0,376.0,2016-09-01,06,70.0,17.8,84.3,1.5,211.8,985.0,0.0,0.0,1.13,0.028999999999999998,1.0,16.0,20.0,,
2016-09-01 07:00:00,827.0,333.0,494.0,2016-09-01,07,65.0,17.5,84.4,1.7,196.7,985.1,0.0,5.5,1.44,0.03,7.0,27.0,10.0,,
2016-09-01 08:00:00,988.0,412.0,576.0,2016-09-01,08,69.0,18.0,82.1,1.9,203.5,986.0,0.0,111.0,3.65,0.048,24.0,35.0,5.0,,
2016-09-01 09:00:00,1549.0,653.0,896.0,2016-09-01,09,78.0,20.2,72.3,1.6,199.9,986.0,0.0,241.1,7.98,0.12,28.0,36.0,8.0,,
2016-09-01 10:00:00,2292.0,955.0,1337.0,2016-09-01,10,90.0,22.9,56.4,0.4,131.6,987.0,0.0,322.4,11.96,0.24100000000000002,9.0,26.0,22.0,,
2016-09-01 11:00:00,2838.0,1203.0,1635.0,2016-09-01,11,87.0,23.5,50.9,1.9,280.9,987.0,0.0,567.8,18.79,0.439,2.0,9.0,42.0,,
2016-09-01 12:00:00,3261.0,1525.0,1736.0,2016-09-01,12,91.0,24.9,44.4,1.8,323.7,987.0,0.0,556.1,20.24,0.552,2.0,11.0,48.0,,
2016-09-01 13:00:00,3512.0,1698.0,1814.0,2016-09-01,13,92.0,25.3,38.2,1.9,337.7,986.5,0.0,495.5,18.68,0.547,2.0,9.0,48.0,,
2016-09-01 14:00:00,3849.0,1867.0,1982.0,2016-09-01,14,106.0,25.8,35.7,1.8,329.7,986.0,0.0,549.1,21.26,0.623,1.0,7.0,49.0,,
2016-09-01 15:00:00,4374.0,2184.0,2190.0,2016-09-01,15,105.0,26.5,33.8,2.1,327.8,986.0,0.0,657.0,23.49,0.652,1.0,7.0,41.0,,
2016-09-01 16:00:00,4190.0,2100.0,2090.0,2016-09-01,16,105.0,27.0,32.2,2.1,318.6,985.6,0.0,588.4,20.72,0.518,0.0,5.0,43.0,,
2016-09-01 17:00:00,4008.0,1990.0,2018.0,2016-09-01,17,100.0,27.5,31.8,1.6,327.0,985.0,0.0,451.6,15.65,0.33399999999999996,1.0,11.0,41.0,,
2016-09-01 18:00:00,4225.0,2169.0,2056.0,2016-09-01,18,104.0,27.3,30.7,2.1,324.2,985.0,0.0,311.5,10.29,0.17800000000000002,0.0,10.0,45.0,,
2016-09-01 19:00:00,4058.0,2175.0,1883.0,2016-09-01,19,107.0,26.4,32.9,2.1,329.6,985.0,0.0,148.1,5.44,0.085,1.0,11.0,51.0,,
2016-09-01 20:00:00,3334.0,1762.0,1572.0,2016-09-01,20,106.0,25.4,34.7,1.4,327.8,985.0,0.0,19.6,2.34,0.052000000000000005,0.0,14.0,60.0,,
2016-09-01 21:00:00,2924.0,1606.0,1318.0,2016-09-01,21,112.0,22.6,43.1,1.7,222.2,986.0,0.0,0.0,1.65,0.048,6.0,49.0,15.0,,
2016-09-01 22:00:00,2139.0,1138.0,1001.0,2016-09-01,22,104.0,20.9,53.0,2.4,220.2,986.0,0.0,0.0,1.69,0.047,2.0,24.0,33.0,,
2016-09-01 23:00:00,2113.0,1163.0,950.0,2016-09-01,23,99.0,19.7,59.7,1.9,221.1,986.0,0.0,0.0,1.72,0.047,2.0,25.0,25.0,,
2016-09-02 00:00:00,2133.0,1048.0,1085.0,2016-09-02,00,12.0,18.8,62.9,2.1,214.1,986.0,0.0,0.0,1.73,0.047,2.0,24.0,23.0,,
2016-10-01 01:00:00,1600.0,930.0,670.0,2016-10-01,01,101.0,15.8,82.3,1.3,209.0,978.0,0.0,0.0,1.24,0.03,18.3,27.3,1.4,,
2016-10-01 02:00:00,1259.0,725.0,534.0,2016-10-01,02,87.0,15.8,83.2,1.1,193.4,977.5,0.0,0.0,1.24,0.03,9.1,24.7,2.2,,
2016-10-01 03:00:00,1117.0,705.0,412.0,2016-10-01,03,87.0,15.8,82.5,1.4,209.4,977.0,0.0,0.0,1.24,0.03,10.6,22.6,2.0,,
2016-10-01 04:00:00,896.0,609.0,287.0,2016-10-01,04,75.0,16.0,82.9,0.3,123.7,976.0,0.0,0.0,1.24,0.03,13.3,26.2,3.2,,
2016-10-01 05:00:00,795.0,524.0,271.0,2016-10-01,05,66.0,15.5,86.6,0.4,251.3,976.0,0.0,0.0,1.24,0.03,7.2,18.2,5.8,,
2016-10-01 06:00:00,661.0,367.0,294.0,2016-10-01,06,59.0,15.4,85.1,1.4,219.9,975.0,0.0,0.0,1.24,0.03,2.6,18.9,5.4,,
2016-10-01 07:00:00,541.0,291.0,250.0,2016-10-01,07,55.0,14.9,86.6,1.6,228.5,975.0,0.0,0.0,1.28,0.03,3.5,14.9,6.2,,
2016-10-01 08:00:00,475.0,244.0,231.0,2016-10-01,08,56.0,14.2,89.2,1.2,194.3,975.0,0.0,15.4,1.93,0.034,13.0,14.7,2.8,,
2016-10-01 09:00:00,757.0,351.0,406.0,2016-10-01,09,34.0,15.8,79.8,2.2,253.7,975.0,0.0,64.9,3.46,0.053,3.6,15.5,10.2,,
2016-10-01 10:00:00,1402.0,619.0,783.0,2016-10-01,10,33.0,16.7,71.6,2.0,236.2,975.0,0.0,67.5,3.87,0.07200000000000001,6.4,19.1,10.2,,
2016-10-01 11:00:00,1825.0,914.0,911.0,2016-10-01,11,43.0,17.8,64.2,0.9,216.8,975.0,0.0,60.7,3.83,0.086,4.5,19.1,17.0,,
2016-10-01 12:00:00,2313.0,1092.0,1221.0,2016-10-01,12,46.0,19.6,56.5,0.1,89.7,975.0,0.0,207.3,9.29,0.225,6.5,15.3,16.6,,
2016-10-01 13:00:00,2580.0,1328.0,1252.0,2016-10-01,13,59.0,20.2,52.1,2.4,235.4,975.0,0.0,217.6,9.44,0.23399999999999999,1.2,8.0,34.2,,
2016-10-01 14:00:00,3070.0,1596.0,1474.0,2016-10-01,14,80.0,20.4,49.0,3.4,234.5,975.0,0.0,127.3,6.5,0.163,0.6,6.5,47.2,,
2016-10-01 15:00:00,3558.0,1848.0,1710.0,2016-10-01,15,79.0,19.1,58.3,2.0,219.9,975.0,0.0,85.5,4.94,0.115,1.4,12.2,43.4,,
2016-10-01 16:00:00,3263.0,1629.0,1634.0,2016-10-01,16,104.0,18.3,68.1,1.8,214.1,975.0,0.0,59.7,3.89,0.081,2.1,17.6,33.6,,
2016-10-01 17:00:00,3488.0,1767.0,1721.0,2016-10-01,17,102.0,18.0,67.0,2.2,228.2,975.0,0.01,47.2,3.27,0.062,1.5,14.9,36.6,,
2016-10-01 18:00:00,3778.0,1891.0,1887.0,2016-10-01,18,104.0,17.9,66.5,2.0,229.9,975.0,0.0,87.6,3.63,0.052000000000000005,1.5,13.4,37.0,,
2016-10-01 19:00:00,3321.0,1724.0,1597.0,2016-10-01,19,96.0,17.5,61.9,2.8,229.8,975.0,0.0,14.1,1.83,0.034,0.4,11.1,40.8,,
2016-10-01 20:00:00,2611.0,1355.0,1256.0,2016-10-01,20,66.0,17.1,62.7,2.2,228.6,976.0,0.0,0.0,1.2,0.03,0.9,13.6,38.6,,
2016-10-01 21:00:00,2142.0,1158.0,984.0,2016-10-01,21,41.0,16.4,62.5,3.9,262.6,977.0,0.0,0.0,1.2,0.03,0.0,1.3,52.2,,
2016-10-01 22:00:00,1658.0,964.0,694.0,2016-10-01,22,36.0,15.8,60.6,2.4,223.3,977.0,0.0,0.0,1.24,0.03,0.0,6.5,44.2,,
2016-10-01 23:00:00,1316.0,761.0,555.0,2016-10-01,23,28.0,14.8,67.9,2.6,221.2,977.0,0.0,0.0,1.26,0.03,0.4,7.1,40.2,,
2016-10-02 00:00:00,788.0,483.0,305.0,2016-10-02,00,35.0,14.2,74.8,3.0,222.9,977.0,0.0,0.0,1.28,0.03,2.9,17.4,22.0,,
2016-12-01 01:00:00,407.0,243.0,164.0,2016-12-01,01,15.0,0.4,68.6,1.0,214.3,994.6,0.0,0.0,1.85,0.028999999999999998,,,2.4,,
2016-12-01 02:00:00,264.0,156.0,108.0,2016-12-01,02,11.0,0.1,72.5,1.1,212.4,994.2,0.0,0.0,1.9,0.028999999999999998,,,2.2,,
2016-12-01 03:00:00,220.0,110.0,110.0,2016-12-01,03,14.0,-0.4,74.5,1.6,209.2,994.0,0.0,0.0,1.9,0.028999999999999998,,,2.4,,
2016-12-01 04:00:00,236.0,123.0,113.0,2016-12-01,04,13.0,-0.6,76.6,1.4,206.9,994.0,0.0,0.0,1.9,0.028999999999999998,,,2.2,,
2016-12-01 05:00:00,412.0,190.0,222.0,2016-12-01,05,20.0,-0.4,77.2,1.9,211.6,994.0,0.0,0.0,1.86,0.028999999999999998,,,2.2,,
2016-12-01 06:00:00,1804.0,771.0,1033.0,2016-12-01,06,29.0,0.3,77.3,1.2,193.7,993.1,0.0,0.0,1.81,0.028999999999999998,,,2.2,,
2016-12-01 07:00:00,4460.0,1871.0,2589.0,2016-12-01,07,60.0,1.4,73.7,1.5,232.8,993.0,0.0,0.0,1.76,0.027999999999999997,,,2.2,,
2016-12-01 08:00:00,5454.0,2459.0,2995.0,2016-12-01,08,102.0,2.0,70.3,1.3,212.2,992.3,0.0,0.0,1.76,0.028999999999999998,,,2.2,,
2016-12-01 09:00:00,5340.0,2382.0,2958.0,2016-12-01,09,106.0,3.0,63.5,1.4,252.6,992.0,0.0,23.4,2.66,0.035,,,2.4,,
2016-12-01 10:00:00,4011.0,1713.0,2298.0,2016-12-01,10,97.0,3.7,58.0,0.9,239.8,992.0,0.0,82.5,4.71,0.057,,,2.6,,
2016-12-01 11:00:00,3422.0,1578.0,1844.0,2016-12-01,11,73.0,5.1,46.8,1.8,243.2,992.0,0.0,187.1,7.33,0.094,,,5.0,,
2016-12-01 12:00:00,3401.0,1747.0,1654.0,2016-12-01,12,70.0,6.9,44.6,1.2,13.2,991.0,0.0,262.7,8.53,0.121,,,3.0,,
2016-12-01 13:00:00,3593.0,1960.0,1633.0,2016-12-01,13,47.0,7.2,38.7,1.4,75.5,990.0,0.0,240.8,8.2,0.11900000000000001,,,2.6,,
2016-12-01 14:00:00,3980.0,2196.0,1784.0,2016-12-01,14,66.0,7.5,31.4,1.6,335.8,990.0,0.0,217.0,7.21,0.09699999999999999,,,4.4,,
2016-12-01 15:00:00,4059.0,2131.0,1928.0,2016-12-01,15,52.0,7.1,35.9,1.4,344.0,989.1,0.0,144.8,5.17,0.063,,,5.8,,
2016-12-01 16:00:00,4680.0,2502.0,2178.0,2016-12-01,16,68.0,7.1,33.4,1.4,4.0,989.0,0.0,51.0,2.93,0.039,,,4.8,,
2016-12-01 17:00:00,5216.0,2834.0,2382.0,2016-12-01,17,83.0,5.7,34.2,0.7,321.9,988.0,0.0,0.7,1.65,0.03,,,4.8,,
2016-12-01 18:00:00,5189.0,2662.0,2527.0,2016-12-01,18,79.0,3.7,49.9,0.9,347.9,989.0,0.0,0.0,1.69,0.028999999999999998,,,3.6,,
2016-12-01 19:00:00,4853.0,2542.0,2311.0,2016-12-01,19,70.0,2.9,73.9,1.7,324.2,989.0,0.0,0.0,1.73,0.028999999999999998,,,12.8,,
2016-12-01 20:00:00,3484.0,1861.0,1623.0,2016-12-01,20,49.0,3.2,78.5,3.1,247.2,988.9,0.0,0.0,1.67,0.028999999999999998,,,22.0,,
2016-12-01 21:00:00,2357.0,1447.0,910.0,2016-12-01,21,76.0,3.5,78.0,1.7,236.3,988.0,0.0,0.0,1.65,0.028999999999999998,,,22.6,,
2016-12-01 22:00:00,1832.0,1119.0,713.0,2016-12-01,22,58.0,3.9,74.9,2.0,261.5,988.0,0.0,0.0,1.65,0.028999999999999998,,,26.8,,
2016-12-01 23:00:00,1764.0,1117.0,647.0,2016-12-01,23,72.0,4.0,74.0,1.5,233.7,988.0,0.0,0.0,1.65,0.028999999999999998,,,25.0,,
2016-12-02 00:00:00,1094.0,624.0,470.0,2016-12-02,00,103.0,3.9,75.0,2.6,233.4,987.0,0.0,0.0,1.64,0.028999999999999998,,,29.2,,
2016-01-13 01:00:00,449.0,293.0,156.0,2016-01-13,01,24.0,4.0,77.9,4.9,198.9,970.9,0.0,0.0,1.64,0.03,0.0,7.0,35.0,1.0,0.0
2016-01-13 02:00:00,248.0,151.0,97.0,2016-01-13,02,16.0,4.2,75.7,3.1,241.8,970.3,0.01,0.0,1.66,0.03,0.0,8.0,27.0,2.0,0.0
2016-01-13 03:00:00,194.0,109.0,85.0,2016-01-13,03,8.0,4.5,68.8,4.6,238.8,971.0,0.0,0.0,2.29,0.05,0.0,4.0,37.0,2.0,4.0
2016-01-13 04:00:00,218.0,104.0,114.0,2016-01-13,04,9.0,3.8,79.0,4.4,233.5,971.5,0.01,0.0,3.63,0.09,0.0,5.0,33.0,2.0,1.0
2016-01-13 05:00:00,358.0,157.0,201.0,2016-01-13,05,13.0,3.3,84.4,3.9,236.8,972.0,0.02,0.0,4.66,0.12,0.0,5.0,34.0,2.0,3.0
2016-01-13 06:00:00,1796.0,823.0,973.0,2016-01-13,06,51.0,3.8,82.2,3.1,225.0,972.0,0.0,0.0,3.79,0.09,0.0,8.0,24.0,2.0,3.0
2016-01-13 07:00:00,4333.0,1762.0,2571.0,2016-01-13,07,60.0,4.1,80.4,3.8,227.7,972.4,0.0,0.0,5.55,0.14,1.0,15.0,22.0,2.0,2.0
2016-01-13 08:00:00,5421.0,2460.0,2961.0,2016-01-13,08,54.0,3.8,83.0,4.2,239.5,973.0,0.0,0.0,5.47,0.14,1.0,20.0,25.0,3.0,4.0
2016-01-13 09:00:00,5139.0,2350.0,2789.0,2016-01-13,09,54.0,4.2,81.5,4.0,235.6,974.6,0.26,2.5,7.16,0.18,2.0,23.0,20.0,3.0,2.0
2016-01-13 10:00:00,3847.0,1744.0,2103.0,2016-01-13,10,53.0,4.0,82.7,4.6,243.8,976.0,0.03,41.2,3.58,0.05,1.0,19.0,28.0,4.0,2.0
2016-01-13 11:00:00,3504.0,1588.0,1916.0,2016-01-13,11,46.0,4.8,77.6,4.7,252.4,977.2,0.0,85.5,5.75,0.08,0.0,15.0,29.0,1.0,3.0
2016-01-13 12:00:00,3487.0,1805.0,1682.0,2016-01-13,12,30.0,5.5,70.1,6.4,259.9,978.1,0.0,227.4,9.56,0.12,0.0,10.0,37.0,2.0,0.0
2016-01-13 13:00:00,3670.0,1941.0,1729.0,2016-01-13,13,29.0,5.8,64.8,6.0,252.9,979.2,0.0,135.7,7.12,0.1,0.0,10.0,37.0,5.0,2.0
2016-01-13 14:00:00,3965.0,2151.0,1814.0,2016-01-13,14,31.0,5.8,63.0,5.8,265.4,980.0,0.0,150.7,7.2,0.09,0.0,10.0,37.0,1.0,1.0
2016-01-13 15:00:00,4025.0,2103.0,1922.0,2016-01-13,15,39.0,6.0,61.1,4.2,259.9,980.1,0.0,95.5,4.85,0.05,0.0,11.0,32.0,3.0,0.0
2016-01-13 16:00:00,4640.0,2507.0,2133.0,2016-01-13,16,48.0,4.9,75.2,3.3,241.5,981.2,0.0,23.3,2.42,0.03,2.0,18.0,26.0,8.0,6.0
2016-01-13 17:00:00,5262.0,2891.0,2371.0,2016-01-13,17,70.0,4.6,79.2,3.1,227.8,982.0,0.0,1.1,1.58,0.02,4.0,27.0,16.0,5.0,4.0
2016-01-13 18:00:00,5154.0,2630.0,2524.0,2016-01-13,18,63.0,4.2,80.4,3.9,225.8,982.0,0.0,0.0,1.44,0.02,3.0,28.0,15.0,3.0,2.0
2016-01-13 19:00:00,4642.0,2320.0,2322.0,2016-01-13,19,61.0,3.8,83.5,2.7,226.7,982.0,0.0,0.0,1.48,0.02,6.0,31.0,13.0,1.0,0.0
2016-01-13 20:00:00,3810.0,2176.0,1634.0,2016-01-13,20,77.0,3.8,81.7,3.0,251.3,982.0,0.0,0.0,1.48,0.02,2.0,28.0,14.0,3.0,1.0
2016-01-13 21:00:00,2479.0,1493.0,986.0,2016-01-13,21,56.0,3.9,76.0,2.9,242.6,982.9,0.01,0.0,1.47,0.02,1.0,21.0,20.0,6.0,3.0
2016-01-13 22:00:00,2069.0,1315.0,754.0,2016-01-13,22,46.0,3.5,72.6,2.5,238.3,983.0,0.01,0.0,1.49,0.02,1.0,17.0,23.0,6.0,4.0
2016-01-13 23:00:00,1796.0,1131.0,665.0,2016-01-13,23,44.0,3.2,74.2,1.8,232.3,983.0,0.0,0.0,1.51,0.02,1.0,20.0,19.0,7.0,4.0
2016-01-14 00:00:00,1147.0,673.0,474.0,2016-01-14,00,52.0,2.9,78.6,2.9,224.1,982.0,0.01,0.0,1.57,0.02,1.0,19.0,18.0,6.0,3.0
2016-01-14 01:00:00,511.0,322.0,189.0,2016-01-14,01,56.0,2.1,81.8,2.7,216.9,982.0,0.0,0.0,1.57,0.02,2.0,21.0,14.0,10.0,7.0
2016-01-14 02:00:00,313.0,180.0,133.0,2016-01-14,02,47.0,2.1,82.4,1.9,225.8,981.5,0.01,0.0,1.58,0.02,1.0,21.0,14.0,9.0,7.0
2016-01-14 03:00:00,233.0,139.0,94.0,2016-01-14,03,93.78260869565217,1.9,81.0,2.7,227.1,981.0,0.0,0.0,1.57,0.02,1.0,18.0,16.0,11.0,8.0
2016-01-14 04:00:00,233.0,128.0,105.0,2016-01-14,04,44.0,1.8,81.7,3.0,227.1,980.0,0.01,0.0,1.59,0.02,1.0,18.0,16.0,7.0,3.0
2016-01-14 05:00:00,386.0,166.0,220.0,2016-01-14,05,41.0,1.6,81.6,2.7,234.1,979.0,0.01,0.0,1.6,0.02,1.0,18.0,18.0,6.0,2.0
2016-01-14 06:00:00,1799.0,794.0,1005.0,2016-01-14,06,91.0,1.1,82.5,2.6,247.8,979.0,0.01,0.0,1.61,0.02,1.0,20.0,17.0,9.0,6.0
